refset;algorithm;variation;binary;expression;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi p-value cutoff;KNN5;combo;normal;diff expression;100;24,0;25,0;64,8358208955224;0,5659722222222222;12,0;20,0;24,0;25,0;2,36;2,0;74,32835820895522;0,7013888888888888;13,0;21,0;25,0;25,0;1,96;1,0
farashi p-value cutoff;KNN5;combo;normal;diff expression;500;60,0;62,0;79,39838319143952;0,6927223397593243;20,0;30,0;44,0;57,0;4,645161290322581;4,0;70,88768257439662;0,6078907988200452;19,0;28,0;42,0;47,0;7,435483870967742;4,0
farashi p-value cutoff;KNN5;combo;normal;diff expression;1000;79,0;83,0;82,15801824989664;0,6996627634443308;23,0;37,0;42,0;65,0;6,9156626506024095;5,0;75,98601268292116;0,6391439660638828;9,0;26,0;42,0;62,0;10,024096385542169;5,0
farashi p-value cutoff;KNN5;combo;normal;diff expression;2000;88,0;92,0;82,45379526890372;0,7374916573141932;17,0;31,0;39,0;63,0;10,26086956521739;7,0;74,4304023778396;0,6779678684076663;11,0;21,0;30,0;51,0;15,271739130434783;9,0
farashi p-value cutoff;KNN5;combo;binary;diff expression;100;24,0;25,0;63,64179104477612;0,5583333333333333;11,0;18,0;25,0;25,0;2,36;2,0;69,61194029850746;0,6625;12,0;22,0;25,0;25,0;2,04;2,0
farashi p-value cutoff;KNN5;combo;binary;diff expression;500;60,0;62,0;81,01519175193314;0,6709949804786519;15,0;34,0;46,0;58,0;4,225806451612903;3,0;73,30020307740374;0,5586989183421094;11,0;31,0;42,0;49,0;6,290322580645161;3,5
farashi p-value cutoff;KNN5;combo;binary;diff expression;1000;79,0;83,0;84,17342642682863;0,7146628342700626;21,0;40,0;52,0;71,0;6,216867469879518;4,0;75,41330134457598;0,6414520932979407;10,0;28,0;38,0;57,0;9,951807228915662;6,0
farashi p-value cutoff;KNN5;combo;binary;diff expression;2000;88,0;92,0;84,37657135194931;0,7479724405821607;22,0;36,0;44,0;70,0;9,402173913043478;6,0;76,55291475310919;0,6917992897245199;10,0;18,0;34,0;52,0;13,66304347826087;9,0
farashi p-value cutoff;KNN5;incoming;normal;diff expression;100;20,0;21,0;72,9348882410107;0,6998484848484849;13,0;18,0;19,0;21,0;2,1904761904761907;1,0;75,99611273080662;0,7513636363636363;13,0;18,0;20,0;21,0;1,9047619047619047;1,0
farashi p-value cutoff;KNN5;incoming;normal;diff expression;500;54,0;56,0;79,52726153157188;0,6758258085499802;18,0;33,0;39,0;54,0;4,160714285714286;3,0;70,49373040752351;0,5832290951209926;14,0;27,0;37,0;45,0;6,482142857142857;4,0
farashi p-value cutoff;KNN5;incoming;normal;diff expression;1000;73,0;76,0;81,14774597437801;0,6942937986608093;21,0;30,0;45,0;64,0;6,2894736842105265;5,0;74,322340185227;0,6177470599982858;11,0;24,0;35,0;58,0;8,947368421052632;6,0
farashi p-value cutoff;KNN5;incoming;normal;diff expression;2000;82,0;85,0;83,32541789761041;0,7445932370780338;24,0;32,0;41,0;67,0;8,741176470588234;6,0;75,71276317265621;0,6861305767126348;10,0;25,0;29,0;52,0;12,4;8,0
farashi p-value cutoff;KNN5;incoming;binary;diff expression;100;20,0;21,0;68,07580174927114;0,6166666666666666;11,0;17,0;20,0;21,0;2,238095238095238;1,0;77,98833819241982;0,7766666666666666;14,0;17,0;21,0;21,0;1,8095238095238095;1,0
farashi p-value cutoff;KNN5;incoming;binary;diff expression;500;54,0;56,0;77,92347738468428;0,6587382164258384;19,0;33,0;40,0;50,0;4,732142857142857;2,5;71,9127854903717;0,5965360554149859;16,0;26,0;36,0;46,0;5,982142857142857;4,0
farashi p-value cutoff;KNN5;incoming;binary;diff expression;1000;73,0;76,0;77,40367549775728;0,6451905504378298;20,0;32,0;41,0;56,0;7,7631578947368425;5,0;71,6883410242344;0,60875808383876;14,0;22,0;28,0;53,0;9,578947368421053;8,0
farashi p-value cutoff;KNN5;incoming;binary;diff expression;2000;82,0;85,0;79,10250177629857;0,7256553921134172;15,0;31,0;36,0;57,0;10,83529411764706;7,0;72,22897423432183;0,6432203719123106;10,0;19,0;25,0;48,0;14,270588235294118;9,0
farashi p-value cutoff;KNN5;outgoing;normal;diff expression;100;22,0;23,0;69,18382913806256;0,6833333333333333;12,0;20,0;22,0;23,0;2,0869565217391304;1,0;79,32875667429443;0,7851010101010101;14,0;21,0;22,0;23,0;1,7826086956521738;1,0
farashi p-value cutoff;KNN5;outgoing;normal;diff expression;500;57,0;59,0;80,2086430766181;0,701647778015036;22,0;36,0;42,0;55,0;4,1525423728813555;2,0;68,54990583804144;0,5719109428869891;12,0;32,0;38,0;43,0;6,915254237288136;3,0
farashi p-value cutoff;KNN5;outgoing;normal;diff expression;1000;75,0;79,0;80,31867324904209;0,6781041280737541;15,0;36,0;46,0;63,0;6,9113924050632916;4,0;71,62004958593563;0,569727333265048;8,0;19,0;32,0;56,0;10,556962025316455;6,0
farashi p-value cutoff;KNN5;outgoing;normal;diff expression;2000;82,0;86,0;81,12067529495268;0,7188755520834847;14,0;32,0;35,0;61,0;9,976744186046512;7,0;72,42943949939526;0,6635390365495801;6,0;18,0;26,0;45,0;14,627906976744185;9,0
farashi p-value cutoff;KNN5;outgoing;binary;diff expression;100;22,0;23,0;80,89244851258582;0,7977272727272727;15,0;21,0;23,0;23,0;1,6521739130434783;1,0;67,92524790236462;0,6108585858585859;9,0;22,0;23,0;23,0;1,9565217391304348;2,0
farashi p-value cutoff;KNN5;outgoing;binary;diff expression;500;57,0;59,0;80,77980969372584;0,7572693695730242;23,0;36,0;44,0;57,0;4,033898305084746;2,0;67,38651006046187;0,550485648093842;14,0;28,0;39,0;43,0;7,372881355932203;4,0
farashi p-value cutoff;KNN5;outgoing;binary;diff expression;1000;75,0;79,0;81,36710314892503;0,7072069791689576;20,0;36,0;50,0;64,0;6,518987341772152;4,0;69,91471509899011;0,5943812726658846;9,0;21,0;37,0;52,0;11,49367088607595;6,0
farashi p-value cutoff;KNN5;outgoing;binary;diff expression;2000;82,0;86,0;81,97276078596106;0,723222910220716;15,0;27,0;40,0;64,0;9,523255813953488;6,0;73,48015180375599;0,6664976065340734;3,0;19,0;26,0;49,0;14,069767441860465;8,0
farashi p-value cutoff;KNN7;combo;normal;diff expression;100;24,0;25,0;67,52238805970148;0,5993055555555556;12,0;21,0;23,0;25,0;2,28;2,0;77,97014925373135;0,701388888888889;14,0;22,0;25,0;25,0;1,76;1,0
farashi p-value cutoff;KNN7;combo;normal;diff expression;500;60,0;62,0;77,85089432164337;0,687428722319953;20,0;32,0;44,0;54,0;5,112903225806452;3,0;72,05928298055143;0,6217535678903913;18,0;29,0;40,0;48,0;6,967741935483871;4,0
farashi p-value cutoff;KNN7;combo;normal;diff expression;1000;79,0;83,0;81,04724359011686;0,6972437085676705;22,0;37,0;43,0;63,0;7,433734939759036;5,0;73,74175289849588;0,6061245716389898;11,0;20,0;34,0;58,0;10,710843373493976;7,0
farashi p-value cutoff;KNN7;combo;normal;diff expression;2000;88,0;92,0;80,33435575966836;0,7162546372875528;16,0;28,0;37,0;56,0;11,445652173913043;8,0;74,82847820499927;0,6657076521375124;9,0;23,0;28,0;50,0;15,25;9,0
farashi p-value cutoff;KNN7;combo;binary;diff expression;100;24,0;25,0;65,55223880597015;0,6083333333333333;11,0;19,0;25,0;25,0;2,28;2,0;81,43283582089552;0,8229166666666666;16,0;23,0;25,0;25,0;1,64;1,0
farashi p-value cutoff;KNN7;combo;binary;diff expression;500;60,0;62,0;80,98394907443569;0,6873864454017613;19,0;36,0;46,0;56,0;4,338709677419355;3,0;69,41048972896976;0,492449736434203;7,0;25,0;38,0;49,0;7,048387096774194;4,0
farashi p-value cutoff;KNN7;combo;binary;diff expression;1000;79,0;83,0;81,90907661579135;0,6917717503779776;18,0;35,0;48,0;66,0;7,048192771084337;4,0;73,70011704624201;0,621750458971777;8,0;29,0;36,0;54,0;10,867469879518072;6,0
farashi p-value cutoff;KNN7;combo;binary;diff expression;2000;88,0;92,0;83,15161521012817;0,7314967288532195;18,0;34,0;39,0;61,0;9,98913043478261;6,0;74,32271239091325;0,6532443925293638;8,0;15,0;25,0;47,0;15,043478260869565;10,0
farashi p-value cutoff;KNN7;incoming;normal;diff expression;100;20,0;21,0;74,39261418853256;0,7113636363636364;13,0;18,0;20,0;21,0;2,0;1,0;74,48979591836735;0,6988636363636365;12,0;18,0;20,0;21,0;1,9523809523809523;1,0
farashi p-value cutoff;KNN7;incoming;normal;diff expression;500;54,0;56,0;78,1012091356919;0,674515855092069;14,0;30,0;42,0;54,0;4,392857142857143;3,0;72,51315494849977;0,6240501895451467;16,0;27,0;40,0;47,0;6,089285714285714;4,0
farashi p-value cutoff;KNN7;incoming;normal;diff expression;1000;73,0;76,0;78,78198715673304;0,6762529169303627;18,0;24,0;37,0;62,0;6,921052631578948;6,0;72,88876698183226;0,588198520011335;11,0;25,0;33,0;57,0;9,605263157894736;6,0
farashi p-value cutoff;KNN7;incoming;normal;diff expression;2000;82,0;85,0;81,90737070416215;0,7366974677386965;22,0;33,0;40,0;62,0;9,341176470588236;7,0;75,5699113720504;0,6772355327047934;7,0;24,0;31,0;55,0;12,741176470588234;8,0
farashi p-value cutoff;KNN7;incoming;binary;diff expression;100;20,0;21,0;68,75607385811466;0,6416666666666667;11,0;18,0;20,0;21,0;2,142857142857143;1,0;74,48979591836735;0,7516666666666667;13,0;19,0;20,0;21,0;1,9523809523809523;1,0
farashi p-value cutoff;KNN7;incoming;binary;diff expression;500;54,0;56,0;77,83531124048365;0,6544854051380027;18,0;33,0;42,0;49,0;4,767857142857143;3,0;72,22626511419615;0,5988358271660881;16,0;26,0;38,0;45,0;5,857142857142857;4,0
farashi p-value cutoff;KNN7;incoming;binary;diff expression;1000;73,0;76,0;77,464180838362;0,6498471352215901;19,0;30,0;42,0;56,0;7,815789473684211;5,0;72,58099648262287;0,6185079421670537;14,0;28,0;31,0;51,0;9,81578947368421;6,5
farashi p-value cutoff;KNN7;incoming;binary;diff expression;2000;82,0;85,0;77,58629071463297;0,697909353894469;11,0;31,0;35,0;49,0;11,588235294117647;8,0;70,36143001383644;0,6209803671663906;5,0;17,0;24,0;46,0;15,564705882352941;10,0
farashi p-value cutoff;KNN7;outgoing;normal;diff expression;100;22,0;23,0;63,9206712433257;0,6242424242424243;11,0;19,0;22,0;23,0;2,260869565217391;2,0;77,72692601067888;0,7737373737373737;13,0;21,0;22,0;23,0;1,826086956521739;1,0
farashi p-value cutoff;KNN7;outgoing;normal;diff expression;500;57,0;59,0;77,68237684606999;0,668621218559121;16,0;36,0;42,0;54,0;4,677966101694915;2,0;68,70106056100703;0,5424524617203055;13,0;28,0;41,0;46,0;7,135593220338983;4,0
farashi p-value cutoff;KNN7;outgoing;normal;diff expression;1000;75,0;79,0;78,18473305753277;0,6726764007951851;14,0;36,0;43,0;58,0;7,6455696202531644;4,0;71,16417888744283;0,5756992332418314;9,0;25,0;32,0;56,0;10,784810126582279;7,0
farashi p-value cutoff;KNN7;outgoing;normal;diff expression;2000;82,0;86,0;80,1561492833501;0,7100064675898237;13,0;24,0;35,0;57,0;10,465116279069768;7,5;71,00410652336083;0,637708946115604;5,0;17,0;28,0;45,0;15,593023255813954;9,0
farashi p-value cutoff;KNN7;outgoing;binary;diff expression;100;22,0;23,0;66,47597254004576;0,6171717171717173;10,0;20,0;23,0;23,0;2,0869565217391304;2,0;64,03508771929823;0,5429292929292929;9,0;21,0;22,0;23,0;2,1739130434782608;2,0
farashi p-value cutoff;KNN7;outgoing;binary;diff expression;500;57,0;59,0;80,44033105362276;0,7377732915495385;18,0;38,0;45,0;57,0;3,9661016949152543;3,0;68,8237189017742;0,5637538650799452;14,0;30,0;39,0;46,0;6,932203389830509;3,0
farashi p-value cutoff;KNN7;outgoing;binary;diff expression;1000;75,0;79,0;79,23279942416332;0,6772072756211287;14,0;31,0;48,0;62,0;7,177215189873418;5,0;68,21119827830651;0,5352153236595567;7,0;23,0;31,0;53,0;12,443037974683545;6,0
farashi p-value cutoff;KNN7;outgoing;binary;diff expression;2000;82,0;86,0;80,7404416504313;0,7138390510014434;13,0;26,0;32,0;59,0;10,081395348837209;7,0;70,6131901240648;0,6263273974216553;2,0;13,0;23,0;45,0;15,662790697674419;10,0
farashi p-value cutoff;KNN9;combo;normal;diff expression;100;24,0;25,0;68,44776119402984;0,5659722222222222;12,0;21,0;23,0;25,0;2,28;2,0;78,8955223880597;0,7152777777777777;13,0;22,0;25,0;25,0;1,72;1,0
farashi p-value cutoff;KNN9;combo;normal;diff expression;500;60,0;62,0;75,97633367179567;0,6610206185940198;21,0;28,0;40,0;53,0;5,564516129032258;4,0;71,97141295008981;0,6135029722668006;18,0;27,0;40,0;48,0;6,903225806451613;4,0
farashi p-value cutoff;KNN9;combo;normal;diff expression;1000;79,0;83,0;79,78273655278436;0,6879744561260549;17,0;33,0;42,0;62,0;7,975903614457831;5,0;72,15726123440112;0,5833609512324124;10,0;20,0;31,0;56,0;11,650602409638553;7,0
farashi p-value cutoff;KNN9;combo;normal;diff expression;2000;88,0;92,0;79,33190305387014;0,7118199616196974;19,0;26,0;37,0;52,0;11,978260869565217;9,0;74,52063289866247;0,6490699368568771;9,0;18,0;26,0;44,0;15,293478260869565;11,0
farashi p-value cutoff;KNN9;combo;binary;diff expression;100;24,0;25,0;68,38805970149254;0,6201388888888889;11,0;21,0;24,0;25,0;2,16;2,0;68,59701492537313;0,6180555555555556;12,0;22,0;25,0;25,0;2,12;2,0
farashi p-value cutoff;KNN9;combo;binary;diff expression;500;60,0;62,0;79,16992111223932;0,6583786062441566;12,0;34,0;44,0;56,0;4,709677419354839;3,0;69,44368507381083;0,5287938576999098;7,0;26,0;36,0;48,0;7,193548387096774;4,0
farashi p-value cutoff;KNN9;combo;binary;diff expression;1000;79,0;83,0;80,57177962696606;0,6752509021450057;17,0;36,0;46,0;65,0;7,602409638554217;5,0;73,81221357154088;0,6008725033448544;8,0;25,0;37,0;58,0;10,819277108433734;7,0
farashi p-value cutoff;KNN9;combo;binary;diff expression;2000;88,0;92,0;81,67230956611131;0,7150416265421294;12,0;27,0;39,0;59,0;10,771739130434783;7,0;72,89662319957986;0,6368882381206803;3,0;14,0;24,0;46,0;16,054347826086957;10,5
farashi p-value cutoff;KNN9;incoming;normal;diff expression;100;20,0;21,0;68,99902818270165;0,5863636363636364;10,0;18,0;20,0;21,0;2,142857142857143;2,0;82,3615160349854;0,8329545454545455;14,0;20,0;20,0;21,0;1,6666666666666667;1,0
farashi p-value cutoff;KNN9;incoming;normal;diff expression;500;54,0;56,0;79,75397447380206;0,7024792087011342;17,0;28,0;45,0;54,0;4,125;3,5;74,5031907747425;0,6373297420515406;17,0;30,0;41,0;47,0;5,75;3,0
farashi p-value cutoff;KNN9;incoming;normal;diff expression;1000;73,0;76,0;78,11078124495789;0,668199536327649;18,0;24,0;37,0;59,0;7,2105263157894735;6,0;71,04053051082643;0,5587750143883268;8,0;26,0;31,0;56,0;10,43421052631579;7,0
farashi p-value cutoff;KNN9;incoming;normal;diff expression;2000;82,0;85,0;80,98668710968177;0,7220729493959391;16,0;32,0;40,0;56,0;9,729411764705882;6,0;74,13391421412811;0,6359764168584449;5,0;20,0;28,0;51,0;13,588235294117647;8,0
farashi p-value cutoff;KNN9;incoming;binary;diff expression;100;20,0;21,0;69,97084548104957;0,6516666666666666;11,0;17,0;20,0;21,0;2,142857142857143;1,0;75,60738581146744;0,76;13,0;17,0;21,0;21,0;1,9047619047619047;1,0
farashi p-value cutoff;KNN9;incoming;binary;diff expression;500;54,0;56,0;77,5526197939991;0,6676708370559543;16,0;33,0;42,0;50,0;4,696428571428571;3,0;72,53414688759517;0,6198889643636021;19,0;27,0;35,0;46,0;5,928571428571429;4,0
farashi p-value cutoff;KNN9;incoming;binary;diff expression;1000;73,0;76,0;77,2056213495111;0,6582842615645669;18,0;31,0;44,0;55,0;8,118421052631579;4,0;74,4602923618058;0,6389118054962147;16,0;27,0;35,0;57,0;9,144736842105264;6,0
farashi p-value cutoff;KNN9;incoming;binary;diff expression;2000;82,0;85,0;76,4782543659549;0,678741584082329;7,0;30,0;38,0;47,0;12,2;9,0;70,15594031636812;0,6085619966904966;5,0;19,0;28,0;43,0;15,729411764705882;10,0
farashi p-value cutoff;KNN9;outgoing;normal;diff expression;100;22,0;23,0;66,20900076277651;0,671969696969697;11,0;20,0;22,0;23,0;2,1739130434782608;2,0;78,79481311975591;0,7459595959595959;14,0;22,0;22,0;23,0;1,826086956521739;1,0
farashi p-value cutoff;KNN9;outgoing;normal;diff expression;500;57,0;59,0;77,6452076518981;0,6763615091132372;18,0;37,0;42,0;50,0;4,762711864406779;2,0;69,62657349588662;0,5616159122786317;13,0;27,0;40,0;47,0;6,745762711864407;4,0
farashi p-value cutoff;KNN9;outgoing;normal;diff expression;1000;75,0;79,0;78,9350656904587;0,6815401121213907;16,0;35,0;48,0;59,0;7,658227848101266;4,0;69,86418397690836;0,5594893271258735;10,0;22,0;32,0;55,0;11,620253164556962;7,0
farashi p-value cutoff;KNN9;outgoing;normal;diff expression;2000;82,0;86,0;78,15086946760047;0,6933833080130445;13,0;22,0;32,0;58,0;11,546511627906977;8,0;68,94342123369522;0,6007853090249897;4,0;13,0;24,0;44,0;17,093023255813954;10,0
farashi p-value cutoff;KNN9;outgoing;binary;diff expression;100;22,0;23,0;61,28909229595729;0,5616161616161617;10,0;18,0;23,0;23,0;2,3043478260869565;2,0;72,3493516399695;0,678030303030303;11,0;21,0;23,0;23,0;1,8695652173913044;2,0
farashi p-value cutoff;KNN9;outgoing;binary;diff expression;500;57,0;59,0;81,58514223411638;0,7578052040698435;19,0;38,0;50,0;53,0;3,7796610169491527;3,0;67,81519476657746;0,5375721353013683;10,0;25,0;37,0;46,0;6,694915254237288;4,0
farashi p-value cutoff;KNN9;outgoing;binary;diff expression;1000;75,0;79,0;78,13129366943194;0,6847015286844266;13,0;27,0;44,0;60,0;7,6455696202531644;5,0;68,56382553312153;0,5424659438200983;8,0;21,0;31,0;54,0;12,291139240506329;7,0
farashi p-value cutoff;KNN9;outgoing;binary;diff expression;2000;82,0;86,0;78,33953778073918;0,699521988428391;8,0;19,0;32,0;53,0;11,209302325581396;8,0;68,36021524845552;0,5817168999574023;3,0;10,0;23,0;43,0;17,11627906976744;11,0
farashi p-value cutoff;RF;combo;normal;diff expression;100;24,0;25,0;77,49253731343283;0,7569444444444443;15,0;22,0;24,0;25,0;2,0;1,0;74,26865671641791;0,6979166666666666;13,0;21,0;24,0;25,0;2,0;1,0
farashi p-value cutoff;RF;combo;normal;diff expression;500;60,0;62,0;83,0108177770835;0,7152714368963003;22,0;40,0;50,0;57,0;4,064516129032258;2,5;69,83226587518551;0,5388477543797324;7,0;26,0;40,0;47,0;7,145161290322581;4,5
farashi p-value cutoff;RF;combo;normal;diff expression;1000;79,0;83,0;81,7291398557012;0,7065341367315287;20,0;36,0;49,0;69,0;7,867469879518072;4,0;70,8342310760684;0,5277151410131938;11,0;23,0;32,0;56,0;13,421686746987952;8,0
farashi p-value cutoff;RF;combo;normal;diff expression;2000;88,0;92,0;78,75434391516654;0,6870482998359656;20,0;35,0;41,0;61,0;14,391304347826088;6,0;66,20545741007678;0,5034325217433954;6,0;14,0;26,0;37,0;23,47826086956522;13,5
farashi p-value cutoff;RF;combo;binary;diff expression;100;24,0;25,0;71,64179104477613;0,7055555555555556;14,0;21,0;25,0;25,0;2,04;1,0;70,98507462686567;0,7159722222222221;15,0;21,0;24,0;25,0;2,12;1,0
farashi p-value cutoff;RF;combo;binary;diff expression;500;60,0;62,0;81,6127079590721;0,699950113980872;22,0;39,0;48,0;55,0;4,435483870967742;2,0;66,4941810513161;0,5042623696409967;8,0;26,0;37,0;47,0;8,5;5,0
farashi p-value cutoff;RF;combo;binary;diff expression;1000;79,0;83,0;82,3236881794942;0,7163504964815428;23,0;48,0;53,0;67,0;7,9397590361445785;3,0;70,81297641023252;0,55362287608523;9,0;26,0;34,0;58,0;14,265060240963855;7,0
farashi p-value cutoff;RF;combo;binary;diff expression;2000;88,0;92,0;79,96644988993552;0,7040609346419591;23,0;42,0;48,0;64,0;13,576086956521738;5,0;66,6334238432056;0,5138685864340795;6,0;16,0;21,0;36,0;23,815217391304348;14,0
farashi p-value cutoff;RF;incoming;normal;diff expression;100;20,0;21,0;71,52575315840622;0,7188636363636363;12,0;16,0;21,0;21,0;2,0;1,0;69,58211856171039;0,6400757575757576;10,0;18,0;21,0;21,0;2,0;2,0
farashi p-value cutoff;RF;incoming;normal;diff expression;500;54,0;56,0;83,75363860277653;0,7013139399226143;21,0;38,0;47,0;54,0;3,625;2,0;66,1763882669055;0,4607786331147421;8,0;25,0;33,0;43,0;7,321428571428571;4,5
farashi p-value cutoff;RF;incoming;normal;diff expression;1000;73,0;76,0;82,27354867856336;0,6767348570322135;18,0;32,0;53,0;67,0;6,355263157894737;4,0;67,10929684726838;0,4848082847624714;8,0;20,0;26,0;48,0;12,894736842105264;7,0
farashi p-value cutoff;RF;incoming;normal;diff expression;2000;82,0;85,0;80,91077371826036;0,6914120566052452;22,0;32,0;41,0;60,0;10,541176470588235;6,0;65,72136419730002;0,4956935170034186;7,0;13,0;20,0;37,0;20,58823529411765;13,0
farashi p-value cutoff;RF;incoming;binary;diff expression;100;20,0;21,0;73,32361516034986;0,6975;13,0;16,0;20,0;21,0;2,0476190476190474;1,0;73,56656948493682;0,7016666666666667;13,0;17,0;20,0;21,0;2,0476190476190474;1,0
farashi p-value cutoff;RF;incoming;binary;diff expression;500;54,0;56,0;81,7706000895656;0,6952646137343993;21,0;35,0;46,0;52,0;4,0;2,0;67,23438199731304;0,48522505624113815;8,0;26,0;34,0;42,0;7,267857142857143;4,0
farashi p-value cutoff;RF;incoming;binary;diff expression;1000;73,0;76,0;82,31348220336247;0,6895273713947434;26,0;40,0;48,0;65,0;6,5131578947368425;3,0;68,64935945012746;0,4768022730264235;7,0;16,0;30,0;54,0;11,802631578947368;7,5
farashi p-value cutoff;RF;incoming;binary;diff expression;2000;82,0;85,0;80,60637223738827;0,6964847890704262;27,0;37,0;45,0;56,0;10,705882352941176;5,0;66,64728319808533;0,5056510041249213;3,0;14,0;21,0;32,0;18,823529411764707;13,0
farashi p-value cutoff;RF;outgoing;normal;diff expression;100;22,0;23,0;75,05720823798627;0,7924242424242425;13,0;21,0;22,0;23,0;1,8695652173913044;1,0;70,93821510297484;0,6901515151515152;11,0;20,0;22,0;23,0;2,0;2,0
farashi p-value cutoff;RF;outgoing;normal;diff expression;500;57,0;59,0;86,02686093765487;0,7656269315329118;24,0;42,0;52,0;56,0;3,0338983050847457;2,0;69,88304093567253;0,6061641229118881;14,0;29,0;40,0;46,0;6,711864406779661;4,0
farashi p-value cutoff;RF;outgoing;normal;diff expression;1000;75,0;79,0;83,13205708926196;0,7202679048698121;20,0;39,0;51,0;66,0;5,936708860759493;4,0;75,34444775663628;0,6268482986374674;13,0;27,0;41,0;60,0;10,126582278481013;5,0
farashi p-value cutoff;RF;outgoing;normal;diff expression;2000;82,0;86,0;80,71255784983306;0,7163807070924898;21,0;35,0;45,0;60,0;10,732558139534884;5,0;67,66040427889595;0,5094747126773458;8,0;13,0;22,0;39,0;19,88372093023256;12,0
farashi p-value cutoff;RF;outgoing;binary;diff expression;100;22,0;23,0;79,63386727688788;0,8106060606060607;15,0;21,0;22,0;23,0;1,7391304347826086;1,0;77,76506483600305;0,7575757575757575;14,0;21,0;23,0;23,0;1,6956521739130435;1,0
farashi p-value cutoff;RF;outgoing;binary;diff expression;500;57,0;59,0;86,26722172663297;0,7487389243687108;21,0;46,0;50,0;57,0;2,983050847457627;2,0;68,54247199920705;0,5315820014510456;8,0;34,0;41,0;45,0;7,135593220338983;3,0
farashi p-value cutoff;RF;outgoing;binary;diff expression;1000;75,0;79,0;83,41161416034726;0,7254219887650444;21,0;42,0;53,0;66,0;6,063291139240507;3,0;70,08702986062136;0,5531547459577326;8,0;27,0;38,0;53,0;12,835443037974683;6,0
farashi p-value cutoff;RF;outgoing;binary;diff expression;2000;82,0;86,0;80,94196548202763;0,7091122481895505;20,0;39,0;44,0;62,0;10,744186046511627;5,0;65,7724537020272;0,5167714293875116;7,0;14,0;24,0;42,0;21,732558139534884;12,0
DeRycke;LR;combo;normal;diff expression;100;29,0;36,0;64,79276895943562;0,5449320794148381;14,0;30,0;34,0;36,0;2,2222222222222223;2,0;76,14638447971782;0,7749216300940439;20,0;33,0;36,0;36,0;1,8333333333333333;1,0
DeRycke;LR;combo;normal;diff expression;500;76,0;116,0;71,30556343449896;0,6283365397448929;35,0;56,0;74,0;92,0;6,2155172413793105;4,0;72,81696989343168;0,6401124488236335;28,0;64,0;80,0;96,0;5,948275862068965;3,0
DeRycke;LR;combo;normal;diff expression;1000;95,0;157,0;69,93480508220227;0,6080011175025575;30,0;53,0;69,0;110,0;10,445859872611464;6,0;72,07456564511287;0,6429127230122804;30,0;64,0;82,0;109,0;9,97452229299363;5,0
DeRycke;LR;combo;normal;diff expression;2000;106,0;175,0;62,94021920861973;0,5738251844000626;23,0;36,0;48,0;72,0;20,50857142857143;13,0;76,81471298532416;0,7434652897575782;27,0;63,0;82,0;108,0;12,217142857142857;7,0
DeRycke;LR;combo;binary;diff expression;100;29,0;36,0;69,68694885361553;0,7215256008359457;20,0;30,0;34,0;36,0;2,138888888888889;1,0;68,89329805996474;0,6333333333333333;17,0;30,0;34,0;36,0;2,1666666666666665;2,0
DeRycke;LR;combo;binary;diff expression;500;76,0;116,0;82,58640949795372;0,7566026648381425;48,0;75,0;95,0;107,0;4,077586206896552;2,0;70,87655496576036;0,6106742682844509;24,0;64,0;77,0;91,0;6,405172413793103;3,0
DeRycke;LR;combo;binary;diff expression;1000;95,0;157,0;82,08140194084102;0,7485909640201901;52,0;86,0;101,0;132,0;6,382165605095541;3,0;71,26621535998932;0,6255318229698835;19,0;61,0;81,0;109,0;10,13375796178344;5,0
DeRycke;LR;combo;binary;diff expression;2000;106,0;175,0;80,62827419654468;0,7544369654432801;54,0;87,0;97,0;124,0;10,834285714285715;4,0;76,24900613041056;0,7290281190378066;17,0;60,0;80,0;108,0;12,462857142857143;7,0
DeRycke;LR;incoming;normal;diff expression;100;26,0;32,0;57,58928571428571;0,514102564102564;10,0;27,0;30,0;32,0;2,3125;2,0;62,244897959183675;0,642948717948718;15,0;26,0;31,0;32,0;2,25;2,0
DeRycke;LR;incoming;normal;diff expression;500;70,0;106,0;64,61515423779575;0,5566594637113406;24,0;42,0;65,0;79,0;6,867924528301887;4,0;72,47474747474747;0,6413313229315241;27,0;59,0;76,0;92,0;5,556603773584905;3,0
DeRycke;LR;incoming;normal;diff expression;1000;89,0;144,0;62,06132192460318;0,5333622051147934;18,0;37,0;51,0;93,0;11,854166666666666;7,5;72,13608099489795;0,6365376100720751;26,0;61,0;80,0;106,0;8,847222222222221;5,0
DeRycke;LR;incoming;normal;diff expression;2000;99,0;160,0;57,72123546054701;0,5173565197513418;9,0;24,0;35,0;61,0;21,10625;14,5;76,85682568374726;0,7450798099234158;29,0;61,0;80,0;106,0;11,01875;5,5
DeRycke;LR;incoming;binary;diff expression;100;26,0;32,0;72,22576530612244;0,757051282051282;18,0;28,0;29,0;32,0;2,09375;1,0;66,29464285714286;0,6916666666666667;17,0;28,0;30,0;32,0;2,1875;1,0
