refset;algorithm;variation;weighted;bp distance;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi;LR;normal;weighted;100;68,965744400527;0,6631172839506173;23,0;50,0;54,0;55,0;1,981818181818182;2,0;73,59025032938077;0,7015432098765432;28,0;52,0;55,0;55,0;1,8;1,0
farashi;LR;normal;weighted;500;65,99305968178516;0,5303268600296335;26,0;54,0;76,0;118,0;7,173611111111111;5,0;74,82690466759094;0,6472131442594923;29,0;85,0;108,0;120,0;5,826388888888889;3,0
farashi;LR;normal;weighted;1000;65,9864208701418;0,5032764964073528;14,0;41,0;55,0;120,0;12,491891891891893;8,0;78,7092228952694;0,7072106356191155;42,0;96,0;119,0;139,0;7,621621621621622;3,0
farashi;LR;normal;weighted;2000;62,14223375712674;0,47592366216328796;7,0;23,0;39,0;74,0;21,427884615384617;15,5;81,01009177109059;0,7607046257002683;44,0;96,0;119,0;140,0;9,966346153846153;4,0
farashi;LR;normal;unweighted;100;72,98418972332016;0,7271604938271605;30,0;49,0;55,0;55,0;1,8545454545454545;1,0;72,07509881422925;0,6654320987654321;24,0;52,0;55,0;55,0;1,8363636363636364;2,0
farashi;LR;normal;unweighted;500;65,3681422063775;0,5100178523202952;20,0;54,0;76,0;118,0;7,284722222222222;5,0;74,53249818445896;0,6506147708800815;27,0;82,0;109,0;120,0;5,854166666666667;3,0
farashi;LR;normal;unweighted;1000;65,79074602330417;0,49894328075736405;13,0;37,0;57,0;119,0;12,616216216216216;8,0;78,7800885475304;0,7073734917261792;44,0;96,0;119,0;139,0;7,605405405405405;3,0
farashi;LR;normal;unweighted;2000;61,83804511316402;0,46948599424368376;6,0;21,0;36,0;75,0;21,697115384615383;16,5;81,01009177109059;0,7607046257002683;44,0;96,0;119,0;140,0;9,966346153846153;4,0
farashi;LR;graphlet;weighted;100;71,0737812911726;0,6808641975308644;26,0;50,0;55,0;55,0;1,9090909090909092;2,0;71,59420289855073;0,6604938271604938;27,0;52,0;55,0;55,0;1,8727272727272728;2,0
farashi;LR;graphlet;weighted;500;65,5814682775467;0,5234630360105967;25,0;53,0;75,0;118,0;7,236111111111111;5,0;74,44625998547568;0,6433950277345288;30,0;83,0;108,0;120,0;5,895833333333333;3,0
farashi;LR;graphlet;weighted;1000;65,9864208701418;0,5032764964073528;14,0;41,0;55,0;120,0;12,491891891891893;8,0;78,65078981358052;0,706921960408532;42,0;96,0;119,0;138,0;7,654054054054054;3,0
farashi;LR;graphlet;weighted;2000;62,14223375712674;0,47592366216328796;7,0;23,0;39,0;74,0;21,427884615384617;15,5;81,01009177109059;0,7607046257002683;44,0;96,0;119,0;140,0;9,966346153846153;4,0
farashi;LR;graphlet;unweighted;100;71,97628458498023;0,7041666666666666;29,0;49,0;54,0;54,0;2,0;1,0;70,32938076416336;0,6708333333333334;23,0;53,0;54,0;55,0;1,9090909090909092;2,0
farashi;LR;graphlet;unweighted;500;65,81769492308707;0,514523137478923;20,0;55,0;77,0;119,0;7,201388888888889;5,0;74,62925826896415;0,648167636123436;29,0;87,0;107,0;120,0;5,881944444444445;3,0
farashi;LR;graphlet;unweighted;1000;65,79074602330417;0,49894328075736405;13,0;37,0;57,0;119,0;12,616216216216216;8,0;78,79252111810251;0,7077395803581639;44,0;96,0;119,0;139,0;7,605405405405405;3,0
farashi;LR;graphlet;unweighted;2000;61,83804511316402;0,46948599424368376;6,0;21,0;36,0;75,0;21,697115384615383;16,5;80,98833678872323;0,7604299114031372;44,0;96,0;119,0;140,0;9,975961538461538;4,0
farashi;LR;autoencode;weighted;100;72,78656126482214;0,7003086419753087;29,0;50,0;53,0;55,0;1,8909090909090909;1,0;71,36363636363637;0,659104938271605;26,0;52,0;54,0;55,0;1,8909090909090909;2,0
farashi;LR;autoencode;weighted;500;66,01018353469334;0,5348422229991028;28,0;53,0;76,0;118,0;7,173611111111111;5,0;74,47988875684953;0,6426370679122416;32,0;83,0;107,0;120,0;5,888888888888889;3,0
farashi;LR;autoencode;weighted;1000;65,97509341695388;0,5030541753757832;14,0;41,0;55,0;120,0;12,497297297297298;8,0;78,68587729052845;0,706988314587546;42,0;96,0;119,0;139,0;7,627027027027027;3,0
farashi;LR;autoencode;weighted;2000;62,14223375712674;0,47592366216328796;7,0;23,0;39,0;74,0;21,427884615384617;15,5;81,01009177109059;0,7607046257002683;44,0;96,0;119,0;140,0;9,966346153846153;4,0
farashi;LR;autoencode;unweighted;100;70,42160737812911;0,6771604938271604;28,0;47,0;53,0;55,0;1,981818181818182;1,0;63,90645586297761;0,582253086419753;17,0;48,0;54,0;55,0;2,1272727272727274;2,0
farashi;LR;autoencode;unweighted;500;65,7298062322572;0,5136810200963662;21,0;55,0;77,0;119,0;7,236111111111111;5,0;74,13472964943554;0,6495496600197874;27,0;83,0;108,0;120,0;5,930555555555555;3,0
farashi;LR;autoencode;unweighted;1000;65,79074602330417;0,49894328075736405;13,0;37,0;57,0;119,0;12,616216216216216;8,0;78,75632852377039;0,7064101005893777;43,0;96,0;119,0;139,0;7,610810810810811;3,0
farashi;LR;autoencode;unweighted;2000;61,83804511316402;0,46948599424368376;6,0;21,0;36,0;75,0;21,697115384615383;16,5;80,99780100003048;0,7605328043944264;44,0;95,0;119,0;140,0;9,971153846153847;4,0
farashi;LR;combi;weighted;100;73,12911725955203;0,6986111111111112;28,0;51,0;54,0;55,0;1,8727272727272728;1,0;72,37154150197628;0,6638888888888889;27,0;52,0;55,0;55,0;1,8363636363636364;2,0
farashi;LR;combi;weighted;500;65,37474417376377;0,5146084700178526;24,0;53,0;75,0;118,0;7,270833333333333;5,0;73,81185218195021;0,6308705355821881;29,0;82,0;107,0;120,0;6,0;3,0
farashi;LR;combi;weighted;1000;65,97509341695388;0,5030541753757832;14,0;41,0;55,0;120,0;12,497297297297298;8,0;78,63248630690491;0,706723452862509;42,0;96,0;119,0;138,0;7,643243243243243;3,0
farashi;LR;combi;weighted;2000;62,14223375712674;0,47592366216328796;7,0;23,0;39,0;74,0;21,427884615384617;15,5;81,01009177109059;0,7607046257002683;44,0;96,0;119,0;140,0;9,966346153846153;4,0
farashi;LR;combi;unweighted;100;72,50329380764164;0,7080246913580247;29,0;48,0;55,0;55,0;1,8727272727272728;1,0;68,30039525691699;0,6516975308641976;22,0;52,0;55,0;55,0;1,9636363636363636;2,0
farashi;LR;combi;unweighted;500;65,9769673862811;0,5143382092720737;20,0;56,0;78,0;119,0;7,194444444444445;5,0;73,61833201293986;0,638221938678953;25,0;79,0;107,0;120,0;6,006944444444445;3,0
farashi;LR;combi;unweighted;1000;65,79074602330417;0,49894328075736405;13,0;37,0;57,0;119,0;12,616216216216216;8,0;78,68960706170009;0,7066395201722112;42,0;96,0;119,0;139,0;7,627027027027027;3,0
farashi;LR;combi;unweighted;2000;61,83804511316402;0,46948599424368376;6,0;21,0;36,0;75,0;21,697115384615383;16,5;80,99780100003048;0,7605328043944264;44,0;95,0;119,0;140,0;9,971153846153847;4,0
farashi;SVM;normal;weighted;100;73,31357048748353;0,7341049382716051;32,0;49,0;53,0;55,0;1,9272727272727272;1,0;63,19499341238471;0,5805555555555556;22,0;48,0;52,0;55,0;2,2545454545454544;2,0
farashi;SVM;normal;weighted;500;81,31828910015184;0,6835968493278598;45,0;89,0;116,0;132,0;3,8402777777777777;2,0;61,506403908364696;0,43930039816289845;11,0;48,0;70,0;104,0;8,11111111111111;6,0
farashi;SVM;normal;weighted;1000;85,08402345611648;0,7269104910086754;54,0;110,0;130,0;162,0;5,129729729729729;3,0;62,88138636975845;0,47880758894622716;16,0;42,0;55,0;104,0;14,372972972972972;9,0
farashi;SVM;normal;weighted;2000;87,28559432706281;0,7755732146199557;54,0;126,0;141,0;165,0;6,764423076923077;3,0;60,455349248452706;0,45356114747865384;6,0;25,0;41,0;68,0;23,817307692307693;16,5
farashi;SVM;normal;unweighted;100;71,133069828722;0,7038580246913582;32,0;45,0;53,0;55,0;2,0545454545454547;1,0;64,9209486166008;0,6050925925925925;24,0;44,0;53,0;55,0;2,2363636363636363;2,0
farashi;SVM;normal;unweighted;500;81,84335181884201;0,6965446696015071;46,0;93,0;117,0;134,0;3,8402777777777777;2,5;59,7616277150591;0,4292129816979506;14,0;39,0;68,0;106,0;8,604166666666666;6,0
farashi;SVM;normal;unweighted;1000;84,91507863600887;0,7224405269064538;51,0;117,0;133,0;156,0;5,248648648648649;3,0;63,41059945711108;0,4765337247503471;11,0;41,0;62,0;105,0;13,821621621621622;9,0
farashi;SVM;normal;unweighted;2000;87,02285130644226;0,7709029505692346;51,0;122,0;138,0;162,0;6,899038461538462;3,0;60,93891327987643;0,47277223212457176;0,0;24,0;41,0;78,0;22,865384615384617;15,0
farashi;SVM;graphlet;weighted;100;70,31620553359684;0,7001543209876544;30,0;47,0;54,0;55,0;2,0;1,0;66,13965744400528;0,6600308641975309;30,0;44,0;52,0;55,0;2,272727272727273;1,0
farashi;SVM;graphlet;weighted;500;80,5957862943157;0,6488527398538655;42,0;92,0;115,0;132,0;4,152777777777778;2,0;60,76471413481218;0,44191498741013213;17,0;43,0;67,0;106,0;8,458333333333334;6,0
farashi;SVM;graphlet;weighted;1000;82,15912308935565;0,6760133230691614;48,0;99,0;121,0;152,0;6,378378378378378;3,0;61,67798260821517;0,43445706794420497;14,0;38,0;60,0;98,0;14,594594594594595;10,0
farashi;SVM;graphlet;weighted;2000;85,49460349400896;0,7564502292385422;51,0;118,0;139,0;164,0;8,14423076923077;3,0;62,22347353069707;0,48268009166528963;10,0;36,0;52,0;78,0;23,04326923076923;14,0
farashi;SVM;graphlet;unweighted;100;69,89459815546772;0,7060185185185184;30,0;45,0;54,0;55,0;2,036363636363636;1,0;66,4756258234519;0,679783950617284;29,0;44,0;52,0;55,0;2,2;1,0
farashi;SVM;graphlet;unweighted;500;81,22132270416584;0,6487316220503189;44,0;89,0;116,0;135,0;4,069444444444445;2,0;61,369825708061;0,429738778258294;14,0;45,0;75,0;108,0;8,625;5,0
farashi;SVM;graphlet;unweighted;1000;84,91797956914236;0,7181291047225495;53,0;106,0;126,0;164,0;5,178378378378379;3,0;63,446515772097165;0,4795025284126135;13,0;36,0;60,0;116,0;14,178378378378378;8,0
farashi;SVM;graphlet;unweighted;2000;87,33571018425359;0,7873349048275388;55,0;123,0;144,0;166,0;6,9423076923076925;3,0;63,74997459272132;0,5167191452906573;11,0;28,0;53,0;94,0;22,26923076923077;13,0
farashi;SVM;autoencode;weighted;100;72,23978919631092;0,7109567901234568;32,0;46,0;53,0;55,0;1,9636363636363636;1,0;60,68511198945982;0,5350308641975309;20,0;45,0;53,0;55,0;2,327272727272727;2,0
farashi;SVM;autoencode;weighted;500;82,53511421403579;0,7004115169976064;51,0;92,0;118,0;135,0;3,6527777777777777;2,0;62,0851076120684;0,4433284528545945;15,0;49,0;72,0;106,0;8,13888888888889;5,5
farashi;SVM;autoencode;weighted;1000;85,61648282578514;0,7375396375220792;51,0;110,0;133,0;162,0;4,962162162162162;2,0;62,33380070589373;0,47163872901262155;15,0;36,0;57,0;99,0;14,605405405405405;10,0
farashi;SVM;autoencode;weighted;2000;87,82578483083834;0,784061254763941;55,0;126,0;142,0;165,0;6,533653846153846;2,5;60,72237974735002;0,463239295453998;3,0;23,0;42,0;71,0;23,610576923076923;16,0
farashi;SVM;autoencode;unweighted;100;70,76416337285903;0,6915123456790125;30,0;46,0;54,0;55,0;2,018181818181818;1,0;60,382081686429515;0,5287037037037037;16,0;45,0;54,0;55,0;2,327272727272727;2,0
farashi;SVM;autoencode;unweighted;500;82,78021225325148;0,6932193779915934;49,0;96,0;118,0;135,0;3,6875;2,0;60,89984815475012;0,4246631619479592;12,0;41,0;68,0;108,0;8,17361111111111;6,0
farashi;SVM;autoencode;unweighted;1000;85,31996601764044;0,721341811962665;51,0;115,0;138,0;158,0;5,140540540540541;2,0;63,33496798613078;0,4639324904732284;10,0;38,0;59,0;103,0;13,697297297297297;9,0
farashi;SVM;autoencode;unweighted;2000;87,19346118275963;0,7730135919075382;55,0;124,0;136,0;164,0;6,8076923076923075;2,0;60,51937559071923;0,4576263465427918;1,0;21,0;36,0;75,0;23,158653846153847;14,0
farashi;SVM;combi;weighted;100;72,43741765480897;0,7108024691358025;31,0;47,0;54,0;55,0;1,9454545454545455;1,0;62,90513833992095;0,583641975308642;23,0;45,0;52,0;55,0;2,327272727272727;2,0
farashi;SVM;combi;weighted;500;81,3139565590546;0,6556910504224089;45,0;93,0;112,0;136,0;3,9375;2,0;62,249537862282956;0,463978912013971;24,0;47,0;72,0;107,0;8,17361111111111;5,5
farashi;SVM;combi;weighted;1000;83,59322010484802;0,6945204004268635;48,0;106,0;129,0;159,0;5,821621621621621;3,0;62,8302056209033;0,4634102916079029;13,0;39,0;64,0;105,0;14,135135135135135;9,0
farashi;SVM;combi;weighted;2000;86,56802925902213;0,7701322672602012;48,0;124,0;142,0;166,0;7,5;3,0;63,20092330050713;0,4966867469066174;12,0;25,0;52,0;88,0;22,091346153846153;13,0
farashi;SVM;combi;unweighted;100;71,67984189723319;0,7030864197530865;32,0;46,0;53,0;55,0;2,036363636363636;1,0;64,62450592885376;0,6282407407407407;26,0;43,0;52,0;55,0;2,309090909090909;2,0
farashi;SVM;combi;unweighted;500;80,947547369116;0,6438221109178576;42,0;89,0;112,0;135,0;4,076388888888889;2,0;60,757286921502605;0,41316144233533064;16,0;42,0;69,0;111,0;8,527777777777779;6,0
farashi;SVM;combi;unweighted;1000;84,54334477590292;0,7152807297877876;49,0;113,0;135,0;161,0;5,556756756756757;3,0;63,92813974209323;0,49311427161505866;16,0;42,0;63,0;111,0;13,864864864864865;9,0
farashi;SVM;combi;unweighted;2000;87,40961360610588;0,7888098335611823;52,0;126,0;145,0;166,0;6,966346153846154;3,0;63,15760389036251;0,5131975143021046;12,0;25,0;51,0;90,0;22,451923076923077;14,5
farashi;DT;normal;weighted;100;64,38076416337286;0,6092592592592593;23,0;47,0;53,0;55,0;2,2;2,0;70,5467720685112;0,6604938271604938;23,0;47,0;54,0;55,0;1,9636363636363636;2,0
farashi;DT;normal;weighted;500;83,96258334983825;0,724847700128952;50,0;98,0;118,0;138,0;3,423611111111111;2,0;74,35053145837459;0,6416078180398872;35,0;81,0;104,0;122,0;5,854166666666667;3,0
farashi;DT;normal;weighted;1000;85,17664610687866;0,7183713708855826;50,0;114,0;129,0;164,0;5,221621621621622;3,0;74,31493082655874;0,6688677389135347;28,0;63,0;90,0;136,0;8,945945945945946;6,0
farashi;DT;normal;weighted;2000;87,27701937050925;0,7647466477697509;51,0;127,0;138,0;164,0;6,798076923076923;3,0;77,26496361677694;0,7226489094142429;16,0;57,0;98,0;133,0;11,76923076923077;6,0
farashi;DT;normal;unweighted;100;75,54677206851119;0,7291666666666666;29,0;51,0;55,0;55,0;1,7454545454545454;1,0;78,08300395256917;0,7736111111111112;32,0;51,0;55,0;55,0;1,6727272727272726;1,0
farashi;DT;normal;unweighted;500;82,92628078167293;0,7188538708387702;45,0;97,0;115,0;137,0;3,611111111111111;2,0;73,71694890077242;0,632719488632635;34,0;79,0;103,0;122,0;5,965277777777778;3,0
farashi;DT;normal;unweighted;1000;84,37895856500508;0,7034093712163376;47,0;108,0;126,0;163,0;5,416216216216216;3,0;74,92074236260284;0,6601311731584537;25,0;63,0;103,0;140,0;8,643243243243242;5,0
farashi;DT;normal;unweighted;2000;86,41444225941848;0,7600770471612712;53,0;124,0;137,0;163,0;7,283653846153846;3,0;77,48330741790909;0,7117534795112663;8,0;59,0;93,0;134,0;11,504807692307692;6,0
farashi;DT;graphlet;weighted;100;66,9235836627141;0,652314814814815;24,0;47,0;54,0;55,0;2,090909090909091;2,0;65,25032938076414;0,6092592592592591;20,0;48,0;54,0;55,0;2,109090909090909;2,0
farashi;DT;graphlet;weighted;500;82,99126889813164;0,7134785588967162;46,0;95,0;115,0;137,0;3,5833333333333335;2,0;74,27956030897207;0,640306542424913;32,0;76,0;104,0;124,0;5,659722222222222;3,0
farashi;DT;graphlet;weighted;1000;84,82798157216762;0,7154876116641596;46,0;112,0;128,0;163,0;5,318918918918919;3,0;75,11931814257396;0,671753743037608;23,0;71,0;101,0;136,0;8,697297297297297;5,0
farashi;DT;graphlet;weighted;2000;87,19317535087451;0,7664579186203524;51,0;125,0;140,0;164,0;6,8173076923076925;3,0;77,96944393629887;0,7299919410819318;18,0;62,0;94,0;138,0;11,399038461538462;6,0
farashi;DT;graphlet;unweighted;100;71,43610013175231;0,6936728395061729;27,0;49,0;54,0;55,0;1,9090909090909092;2,0;75,36231884057972;0,7558641975308643;31,0;50,0;55,0;55,0;1,7636363636363637;1,0
farashi;DT;graphlet;unweighted;500;83,68426916221034;0,724304385162041;47,0;98,0;118,0;138,0;3,4722222222222223;2,0;72,96680035650624;0,6285531721368127;33,0;78,0;102,0;119,0;6,055555555555555;3,0
farashi;DT;graphlet;unweighted;1000;84,91217770287538;0,7104105401239909;49,0;112,0;129,0;164,0;5,264864864864865;3,0;75,02780060919596;0,6610165410653168;21,0;69,0;102,0;136,0;8,578378378378378;5,0
farashi;DT;graphlet;unweighted;2000;86,44547089850299;0,7598132984656861;53,0;123,0;136,0;162,0;7,235576923076923;3,0;77,92993561795583;0,7275589775204976;23,0;63,0;93,0;135,0;11,360576923076923;6,0
farashi;DT;autoencode;weighted;100;74,84848484848486;0,7208333333333333;32,0;47,0;53,0;54,0;1,981818181818182;1,0;76,08695652173913;0,7253086419753086;31,0;51,0;55,0;55,0;1,7454545454545454;1,0
farashi;DT;autoencode;weighted;500;82,40080544002113;0,6978002851373952;47,0;95,0;112,0;137,0;3,6805555555555554;2,0;73,2942166765696;0,6148848252756208;27,0;75,0;102,0;125,0;6,027777777777778;3,0
farashi;DT;autoencode;weighted;1000;85,4343456669038;0,7308678717025175;53,0;115,0;132,0;163,0;5,167567567567567;3,0;75,96445666213108;0,6717531327615284;26,0;73,0;107,0;137,0;8,4;5,0
farashi;DT;autoencode;weighted;2000;86,33218619470105;0,759027499424515;50,0;123,0;136,0;161,0;7,336538461538462;3,0;79,74652428427696;0,7483269216902197;34,0;72,0;100,0;142,0;10,447115384615385;6,0
farashi;DT;autoencode;unweighted;100;74,7957839262187;0,693672839506173;31,0;50,0;54,0;54,0;1,9090909090909092;1,0;72,5296442687747;0,6648148148148147;25,0;50,0;55,0;55,0;1,8363636363636364;2,0
farashi;DT;autoencode;unweighted;500;83,16209480425167;0,7029005571029625;46,0;96,0;118,0;137,0;3,576388888888889;2,0;71,80609196540568;0,6073765840765201;28,0;71,0;102,0;121,0;6,333333333333333;4,0
farashi;DT;autoencode;unweighted;1000;86,07717863531818;0,735711345826347;51,0;114,0;136,0;165,0;4,8432432432432435;2,0;75,92308383006058;0,6725606634645467;30,0;79,0;106,0;137,0;8,524324324324324;4,0
farashi;DT;autoencode;unweighted;2000;86,39878502393366;0,7536621416700808;51,0;122,0;135,0;161,0;7,201923076923077;3,0;77,18327921582974;0,7147265994647811;17,0;56,0;89,0;134,0;11,711538461538462;7,0
farashi;DT;combi;weighted;100;70,8102766798419;0,6663580246913581;29,0;46,0;53,0;54,0;2,109090909090909;1,0;76,25164690382083;0,7083333333333335;31,0;52,0;55,0;55,0;1,7454545454545454;1,0
farashi;DT;combi;weighted;500;82,51035683633722;0,7017556012773023;46,0;95,0;112,0;138,0;3,6527777777777777;2,0;73,61152373407275;0,6193651650895161;29,0;75,0;106,0;125,0;5,951388888888889;3,0
farashi;DT;combi;weighted;1000;85,29213087352622;0,7287850325243475;51,0;116,0;134,0;163,0;5,221621621621622;3,0;77,37562249190157;0,6931400497386117;30,0;80,0;113,0;144,0;8,054054054054054;4,0
farashi;DT;combi;weighted;2000;86,3656920434566;0,7561388254340358;51,0;122,0;136,0;161,0;7,3173076923076925;3,0;79,5871888878726;0,7468284746418341;27,0;68,0;105,0;143,0;10,548076923076923;5,0
farashi;DT;combi;unweighted;100;72,05533596837944;0,6822530864197532;28,0;48,0;54,0;54,0;2,0;1,0;73,64953886693017;0,6858024691358026;29,0;51,0;55,0;55,0;1,8181818181818181;1,0
farashi;DT;combi;unweighted;500;83,69087112959662;0,722036401765123;50,0;98,0;119,0;137,0;3,513888888888889;2,0;72,11102033405953;0,6148062052356671;24,0;72,0;100,0;121,0;6,201388888888889;3,5
farashi;DT;combi;unweighted;1000;85,6853454527873;0,7233846701495772;50,0;112,0;134,0;163,0;4,945945945945946;3,0;74,99699546211176;0,6521633956015954;27,0;75,0;104,0;132,0;8,848648648648648;5,0
farashi;DT;combi;unweighted;2000;86,75248610221857;0,7644213917225435;54,0;126,0;137,0;162,0;7,134615384615385;3,0;77,9280618311534;0,7312713369767148;21,0;68,0;99,0;135,0;11,423076923076923;6,0
farashi;KNN;normal;weighted;100;68,0764163372859;0,6182098765432099;20,0;49,0;55,0;55,0;1,981818181818182;2,0;73,67588932806325;0,6876543209876543;25,0;53,0;55,0;55,0;1,7818181818181817;2,0
farashi;KNN;normal;weighted;500;69,56451772628243;0,5477135461816799;29,0;60,0;83,0;125,0;6,263888888888889;4,0;73,60698488149467;0,6262381627177855;28,0;83,0;104,0;120,0;6,027777777777778;3,0
farashi;KNN;normal;weighted;1000;70,25099978588352;0,5502462004505981;28,0;56,0;68,0;131,0;11,021621621621621;7,0;77,62696762696763;0,6970193241932188;35,0;85,0;116,0;138,0;7,935135135135135;4,0
farashi;KNN;normal;weighted;2000;66,0498732176794;0,5191081842569106;22,0;37,0;53,0;88,0;19,26923076923077;13,0;80,2848092421517;0,7535976342119612;35,0;81,0;117,0;139,0;10,26923076923077;5,0
farashi;KNN;normal;unweighted;100;68,82740447957839;0,6351851851851853;22,0;49,0;54,0;54,0;2,090909090909091;2,0;71,21870882740447;0,6513888888888888;25,0;53,0;55,0;55,0;1,8727272727272728;2,0
farashi;KNN;normal;unweighted;500;70,60082029444774;0,5530976977606111;28,0;62,0;85,0;127,0;6,006944444444445;4,0;73,82258037895292;0,632852158063486;31,0;81,0;106,0;120,0;6,0;3,0
farashi;KNN;normal;unweighted;1000;71,59420089652647;0,559338666005818;31,0;54,0;73,0;135,0;10,389189189189189;7,0;77,60956202816668;0,6987216487206921;35,0;85,0;116,0;137,0;7,918918918918919;4,0
farashi;KNN;normal;unweighted;2000;65,56815121395977;0,5208847652790339;17,0;36,0;50,0;88,0;19,60096153846154;13,0;80,15027770155594;0,7537519694452596;34,0;83,0;117,0;138,0;10,365384615384615;5,0
farashi;KNN;graphlet;weighted;100;67,39130434782608;0,6510802469135804;27,0;46,0;53,0;54,0;2,2181818181818183;2,0;70,25032938076417;0,6972222222222221;26,0;50,0;53,0;55,0;1,9636363636363636;2,0
farashi;KNN;graphlet;weighted;500;65,38629761668977;0,5085500176387562;19,0;51,0;76,0;119,0;7,215277777777778;5,0;75,47781738958209;0,6610030828133849;36,0;86,0;109,0;121,0;5,736111111111111;3,0
farashi;KNN;graphlet;weighted;1000;67,24045282184818;0,5145522306835922;22,0;46,0;60,0;120,0;12,118918918918919;8,0;78,1972081972082;0,6972223698245332;39,0;90,0;117,0;139,0;7,794594594594595;4,0
farashi;KNN;graphlet;weighted;2000;64,1443590759881;0,49803615959725556;13,0;31,0;47,0;81,0;20,360576923076923;14,0;80,7227989674482;0,7589539508484928;41,0;92,0;118,0;140,0;10,091346153846153;4,0
farashi;KNN;graphlet;unweighted;100;60,02635046113306;0,5447530864197531;20,0;45,0;52,0;54,0;2,4545454545454546;2,0;72,19367588932806;0,7135802469135804;27,0;51,0;53,0;55,0;1,9090909090909092;2,0
farashi;KNN;graphlet;unweighted;500;64,90414768601043;0,5070403448878553;18,0;51,0;76,0;118,0;7,326388888888889;5,0;75,21559549745824;0,6583890041288456;36,0;85,0;109,0;121,0;5,777777777777778;3,0
farashi;KNN;graphlet;unweighted;1000;67,06494636727194;0,505757503488139;21,0;44,0;61,0;119,0;12,2;8,0;78,39412630110304;0,6975898016564157;39,0;93,0;117,0;139,0;7,72972972972973;3,0
farashi;KNN;graphlet;unweighted;2000;63,76102675894592;0,48712525650894567;15,0;31,0;46,0;81,0;20,692307692307693;15,0;80,90652535138267;0,7600596072374601;44,0;95,0;118,0;139,0;10,009615384615385;4,0
farashi;KNN;autoencode;weighted;100;70,30961791831358;0,6552469135802469;26,0;48,0;55,0;55,0;1,9454545454545455;2,0;72,74044795783927;0,6716049382716048;23,0;54,0;55,0;55,0;1,8;2,0
farashi;KNN;autoencode;weighted;500;68,85439360929556;0,5333304992898671;25,0;59,0;82,0;123,0;6,388888888888889;4,0;73,68538324420676;0,6306570055237251;28,0;82,0;104,0;120,0;6,013888888888889;3,0
farashi;KNN;autoencode;weighted;1000;70,75569308127449;0,5575958471217803;29,0;58,0;70,0;133,0;10,85945945945946;7,0;77,58614735358921;0,695815052837426;34,0;86,0;115,0;138,0;7,945945945945946;4,0
farashi;KNN;autoencode;weighted;2000;66,16150644836732;0,5208975731796398;23,0;39,0;54,0;88,0;19,20673076923077;13,0;80,28798515198633;0,7539791637141081;33,0;83,0;116,0;139,0;10,264423076923077;5,0
farashi;KNN;autoencode;unweighted;100;67,01581027667984;0,633641975308642;21,0;48,0;55,0;55,0;2,036363636363636;2,0;70,73781291172595;0,6614197530864196;24,0;52,0;55,0;55,0;1,8909090909090909;2,0
farashi;KNN;autoencode;unweighted;500;70,64950980392155;0,5531702162080466;29,0;62,0;85,0;127,0;6,006944444444445;4,0;73,77058988578595;0,631800918854352;29,0;81,0;105,0;120,0;6,006944444444445;3,0
