Gene rank;DEPICT For SNP rank;predicates For SNP rank;node2vec normal For SNP rank;node2vec graphlet For SNP rank;node2vec autoencode For SNP rank;node2vec combi For SNP rank;network distance For SNP rank;EVOKE For SNP rank;rdf2vec For SNP rank;struc2vec For SNP rank;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;False;True;True;False;False;True;False;True;False;False;38,0;78,0;38,0;79,24641148325358;0,819078947368421;29,0;37,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;True;False;False;True;False;False;True;False;38,0;78,0;38,0;81,13038277511961;0,8311403508771931;31,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;True;False;False;True;False;False;False;True;38,0;78,0;38,0;80,29306220095694;0,8486842105263158;29,0;37,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;True;False;False;False;True;True;False;False;38,0;78,0;38,0;86,66267942583733;0,8936403508771928;31,0;38,0;38,0;38,0;1,2105263157894737;1,0
False;False;True;True;False;False;False;True;False;True;False;38,0;78,0;38,0;87,91866028708134;0,8914473684210527;32,0;37,0;38,0;38,0;1,2105263157894737;1,0
False;False;True;True;False;False;False;True;False;False;True;38,0;78,0;38,0;86,1543062200957;0,8793859649122806;31,0;37,0;38,0;38,0;1,236842105263158;1,0
False;False;True;True;False;False;False;False;True;True;False;38,0;78,0;38,0;77,30263157894737;0,7982456140350878;29,0;35,0;37,0;38,0;1,5263157894736843;1,0
False;False;True;True;False;False;False;False;True;False;True;38,0;78,0;38,0;84,36004784688996;0,8678728070175438;31,0;36,0;37,0;38,0;1,3421052631578947;1,0
False;False;True;True;False;False;False;False;False;True;True;38,0;78,0;38,0;79,06698564593302;0,8245614035087719;30,0;35,0;37,0;38,0;1,5;1,0
False;False;True;False;True;True;True;False;False;False;False;38,0;78,0;38,0;83,3732057416268;0,8629385964912281;31,0;36,0;37,0;38,0;1,368421052631579;1,0
False;False;True;False;True;True;False;True;False;False;False;38,0;78,0;38,0;84,18062200956939;0,8640350877192983;31,0;37,0;38,0;38,0;1,2894736842105263;1,0
False;False;True;False;True;True;False;False;True;False;False;38,0;78,0;38,0;79,45574162679426;0,8245614035087719;29,0;37,0;38,0;38,0;1,394736842105263;1,0
False;False;True;False;True;True;False;False;False;True;False;38,0;78,0;38,0;79,45574162679426;0,8223684210526315;29,0;37,0;38,0;38,0;1,394736842105263;1,0
False;False;True;False;True;True;False;False;False;False;True;38,0;78,0;38,0;82,5956937799043;0,8497807017543859;30,0;36,0;37,0;38,0;1,368421052631579;1,0
False;False;True;False;True;False;True;True;False;False;False;38,0;78,0;38,0;86,66267942583733;0,8903508771929823;31,0;38,0;38,0;38,0;1,2105263157894737;1,0
False;False;True;False;True;False;True;False;True;False;False;38,0;78,0;38,0;82,20693779904306;0,868421052631579;30,0;37,0;38,0;38,0;1,3421052631578947;1,0
False;False;True;False;True;False;True;False;False;True;False;38,0;78,0;38,0;77,75119617224881;0,8026315789473685;29,0;36,0;38,0;38,0;1,4736842105263157;1,0
False;False;True;False;True;False;True;False;False;False;True;38,0;78,0;38,0;86,12440191387559;0,8892543859649122;32,0;36,0;37,0;38,0;1,3157894736842106;1,0
False;False;True;False;True;False;False;True;True;False;False;38,0;78,0;38,0;83,91148325358851;0,8837719298245613;30,0;38,0;38,0;38,0;1,263157894736842;1,0
False;False;True;False;True;False;False;True;False;True;False;38,0;78,0;38,0;84,38995215311004;0,8267543859649122;30,0;37,0;38,0;38,0;1,263157894736842;1,0
False;False;True;False;True;False;False;True;False;False;True;38,0;78,0;38,0;82,92464114832536;0,875;30,0;38,0;38,0;38,0;1,2894736842105263;1,0
False;False;True;False;True;False;False;False;True;True;False;38,0;78,0;38,0;80,41267942583731;0,8388157894736842;30,0;36,0;37,0;38,0;1,4473684210526316;1,0
False;False;True;False;True;False;False;False;True;False;True;38,0;78,0;38,0;82,32655502392345;0,8492324561403509;31,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;True;False;False;False;False;True;True;38,0;78,0;38,0;82,32655502392345;0,857456140350877;30,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;True;True;True;False;False;False;38,0;78,0;38,0;82,20693779904306;0,8311403508771931;30,0;37,0;38,0;38,0;1,3421052631578947;1,0
False;False;True;False;False;True;True;False;True;False;False;38,0;78,0;38,0;79,78468899521532;0,8245614035087719;29,0;36,0;37,0;38,0;1,4473684210526316;1,0
False;False;True;False;False;True;True;False;False;True;False;38,0;78,0;38,0;78,58851674641147;0,8048245614035088;29,0;36,0;37,0;38,0;1,5;1,0
False;False;True;False;False;True;True;False;False;False;True;38,0;78,0;38,0;79,78468899521532;0,8333333333333333;29,0;36,0;37,0;38,0;1,4473684210526316;1,0
False;False;True;False;False;True;False;True;True;False;False;38,0;78,0;38,0;83,40311004784688;0,8596491228070174;30,0;37,0;38,0;38,0;1,2894736842105263;1,0
False;False;True;False;False;True;False;True;False;True;False;38,0;78,0;38,0;82,41626794258373;0,8245614035087719;29,0;37,0;38,0;38,0;1,3157894736842106;1,0
False;False;True;False;False;True;False;True;False;False;True;38,0;78,0;38,0;82,6255980861244;0,8497807017543859;29,0;37,0;38,0;38,0;1,2894736842105263;1,0
False;False;True;False;False;True;False;False;True;True;False;38,0;78,0;38,0;79,42583732057416;0,8168859649122807;30,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;False;True;False;False;True;False;True;38,0;78,0;38,0;78,08014354066984;0,8146929824561403;28,0;36,0;37,0;38,0;1,4473684210526316;1,0
False;False;True;False;False;True;False;False;False;True;True;38,0;78,0;38,0;77,81100478468899;0,8092105263157895;28,0;36,0;37,0;38,0;1,5;1,0
False;False;True;False;False;False;True;True;True;False;False;38,0;78,0;38,0;88,42703349282297;0,9013157894736842;32,0;38,0;38,0;38,0;1,1842105263157894;1,0
False;False;True;False;False;False;True;True;False;True;False;38,0;78,0;38,0;78,94736842105262;0,7861842105263158;29,0;36,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;True;True;False;False;True;38,0;78,0;38,0;86,66267942583733;0,8936403508771931;31,0;38,0;38,0;38,0;1,2105263157894737;1,0
False;False;True;False;False;False;True;False;True;True;False;38,0;78,0;38,0;79,42583732057416;0,8300438596491229;30,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;False;False;True;False;True;False;True;38,0;78,0;38,0;81,60885167464114;0,8585526315789473;30,0;36,0;37,0;38,0;1,394736842105263;1,0
False;False;True;False;False;False;True;False;False;True;True;38,0;78,0;38,0;85,01794258373207;0,8771929824561404;32,0;36,0;38,0;38,0;1,3421052631578947;1,0
False;False;True;False;False;False;False;True;True;True;False;38,0;78,0;38,0;82,92464114832536;0,8530701754385964;30,0;38,0;38,0;38,0;1,2894736842105263;1,0
False;False;True;False;False;False;False;True;True;False;True;38,0;78,0;38,0;82,14712918660287;0,857456140350877;29,0;38,0;38,0;38,0;1,2894736842105263;1,0
False;False;True;False;False;False;False;True;False;True;True;38,0;78,0;38,0;84,89832535885166;0,8728070175438596;30,0;38,0;38,0;38,0;1,236842105263158;1,0
False;False;True;False;False;False;False;False;True;True;True;38,0;78,0;38,0;80,35287081339712;0,8399122807017544;30,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;False;True;True;True;True;False;False;False;False;41,0;91,0;41,0;71,27371273712738;0,7052845528455284;26,0;38,0;40,0;41,0;1,6829268292682926;1,0
False;False;False;True;True;True;False;True;False;False;False;41,0;91,0;41,0;69,37669376693766;0,6951219512195121;25,0;38,0;41,0;41,0;1,6097560975609757;1,0
False;False;False;True;True;True;False;False;True;False;False;41,0;91,0;41,0;74,14182475158087;0,7388211382113821;28,0;38,0;40,0;41,0;1,5853658536585367;1,0
False;False;False;True;True;True;False;False;False;True;False;41,0;91,0;41,0;67,5022583559169;0,6463414634146342;24,0;38,0;40,0;41,0;1,7073170731707317;1,0
False;False;False;True;True;True;False;False;False;False;True;41,0;91,0;41,0;74,07407407407408;0,7459349593495935;29,0;38,0;40,0;41,0;1,6097560975609757;1,0
False;False;False;True;True;False;True;True;False;False;False;41,0;91,0;41,0;78,47786811201446;0,7703252032520325;29,0;39,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;True;True;False;True;False;True;False;False;41,0;91,0;41,0;69,60252935862692;0,7113821138211381;26,0;38,0;40,0;41,0;1,6829268292682926;1,0
False;False;False;True;True;False;True;False;False;True;False;41,0;91,0;41,0;70,52845528455285;0,6961382113821138;26,0;38,0;40,0;41,0;1,6341463414634145;1,0
False;False;False;True;True;False;True;False;False;False;True;41,0;91,0;41,0;71,36404697380307;0,7296747967479674;26,0;38,0;40,0;41,0;1,6341463414634145;1,0
False;False;False;True;True;False;False;True;True;False;False;41,0;91,0;41,0;69,76061427280939;0,7164634146341463;25,0;37,0;41,0;41,0;1,6097560975609757;1,0
False;False;False;True;True;False;False;True;False;True;False;41,0;91,0;41,0;78,86178861788619;0,7886178861788619;28,0;41,0;41,0;41,0;1,3658536585365855;1,0
False;False;False;True;True;False;False;True;False;False;True;41,0;91,0;41,0;68,87985546522131;0,7042682926829268;25,0;37,0;41,0;41,0;1,6341463414634145;1,0
False;False;False;True;True;False;False;False;True;True;False;41,0;91,0;41,0;66,16982836495032;0,6595528455284553;24,0;37,0;40,0;41,0;1,7317073170731707;1,0
False;False;False;True;True;False;False;False;True;False;True;41,0;91,0;41,0;77,32610659439926;0,7931910569105691;30,0;39,0;41,0;41,0;1,4634146341463414;1,0
False;False;False;True;True;False;False;False;False;True;True;41,0;91,0;41,0;68,92502258355917;0,698170731707317;24,0;39,0;40,0;41,0;1,6341463414634145;1,0
False;False;False;True;False;True;True;True;False;False;False;41,0;91,0;41,0;74,72899728997291;0,7378048780487805;28,0;38,0;41,0;41,0;1,5121951219512195;1,0
False;False;False;True;False;True;True;False;True;False;False;41,0;91,0;41,0;70,00903342366757;0,6930894308943089;26,0;39,0;40,0;41,0;1,7073170731707317;1,0
False;False;False;True;False;True;True;False;False;True;False;41,0;91,0;41,0;72,24480578139115;0,6686991869918698;26,0;38,0;40,0;41,0;1,6097560975609757;1,0
False;False;False;True;False;True;True;False;False;False;True;41,0;91,0;41,0;70,88979223125564;0,7052845528455284;26,0;39,0;40,0;41,0;1,6829268292682926;1,0
False;False;False;True;False;True;False;True;True;False;False;41,0;91,0;41,0;73,12556458897922;0,7266260162601627;26,0;39,0;41,0;41,0;1,5121951219512195;1,0
False;False;False;True;False;True;False;True;False;True;False;41,0;91,0;41,0;75,88075880758808;0,7367886178861789;26,0;41,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;True;False;True;False;True;False;False;True;41,0;91,0;41,0;69,73803071364047;0,7154471544715447;26,0;38,0;41,0;41,0;1,6341463414634145;1,0
False;False;False;True;False;True;False;False;True;True;False;41,0;91,0;41,0;69,87353206865401;0,6524390243902439;25,0;38,0;40,0;41,0;1,6585365853658536;1,0
False;False;False;True;False;True;False;False;True;False;True;41,0;91,0;41,0;74,57091237579043;0,7520325203252033;29,0;39,0;40,0;41,0;1,5853658536585367;1,0
False;False;False;True;False;True;False;False;False;True;True;41,0;91,0;41,0;69,87353206865401;0,6524390243902439;25,0;38,0;40,0;41,0;1,6585365853658536;1,0
False;False;False;True;False;False;True;True;True;False;False;41,0;91,0;41,0;77,48419150858176;0,774390243902439;28,0;40,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;True;False;False;True;True;False;True;False;41,0;91,0;41,0;81,23306233062331;0,79369918699187;29,0;41,0;41,0;41,0;1,3170731707317074;1,0
False;False;False;True;False;False;True;True;False;False;True;41,0;91,0;41,0;76,98735320686541;0,766260162601626;28,0;39,0;41,0;41,0;1,4390243902439024;1,0
False;False;False;True;False;False;True;False;True;True;False;41,0;91,0;41,0;75,38392050587173;0,7489837398373983;28,0;40,0;40,0;41,0;1,5121951219512195;1,0
False;False;False;True;False;False;True;False;True;False;True;41,0;91,0;41,0;70,14453477868112;0,714430894308943;26,0;39,0;40,0;41,0;1,6341463414634145;1,0
False;False;False;True;False;False;True;False;False;True;True;41,0;91,0;41,0;74,7289972899729;0,7459349593495934;27,0;40,0;40,0;41,0;1,5365853658536586;1,0
False;False;False;True;False;False;False;True;True;True;False;41,0;91,0;41,0;79,74254742547426;0,7876016260162603;28,0;41,0;41,0;41,0;1,3414634146341464;1,0
False;False;False;True;False;False;False;True;True;False;True;41,0;91,0;41,0;71,00271002710026;0,7134146341463414;26,0;37,0;41,0;41,0;1,6097560975609757;1,0
False;False;False;True;False;False;False;True;False;True;True;41,0;91,0;41,0;79,74254742547426;0,7693089430894309;28,0;41,0;41,0;41,0;1,3414634146341464;1,0
False;False;False;True;False;False;False;False;True;True;True;41,0;91,0;41,0;68,99277326106595;0,6829268292682927;25,0;38,0;40,0;41,0;1,6829268292682926;1,0
False;False;False;False;True;True;True;True;False;False;False;41,0;91,0;41,0;78,59078590785907;0,7703252032520326;30,0;38,0;41,0;41,0;1,4390243902439024;1,0
False;False;False;False;True;True;True;False;True;False;False;41,0;91,0;41,0;72,78681120144535;0,7123983739837398;26,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;False;False;False;True;True;True;False;False;True;False;41,0;91,0;41,0;76,6034327009937;0,7398373983739838;28,0;39,0;40,0;41,0;1,5121951219512195;1,0
False;False;False;False;True;True;True;False;False;False;True;41,0;91,0;41,0;73,39656729900632;0,7327235772357723;27,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;False;False;False;True;True;False;True;True;False;False;41,0;91,0;41,0;78,47786811201446;0,7835365853658537;29,0;39,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;False;True;True;False;True;False;True;False;41,0;91,0;41,0;79,35862691960253;0,7693089430894309;29,0;39,0;41,0;41,0;1,3902439024390243;1,0
False;False;False;False;True;True;False;True;False;False;True;41,0;91,0;41,0;77,59710930442637;0,7804878048780488;29,0;39,0;41,0;41,0;1,4390243902439024;1,0
False;False;False;False;True;True;False;False;True;True;False;41,0;91,0;41,0;75,60975609756098;0,7276422764227642;27,0;40,0;40,0;41,0;1,5121951219512195;1,0
False;False;False;False;True;True;False;False;True;False;True;41,0;91,0;41,0;74,11924119241192;0,7378048780487805;27,0;39,0;41,0;41,0;1,5365853658536586;1,0
False;False;False;False;True;True;False;False;False;True;True;41,0;91,0;41,0;74,27732610659442;0,7164634146341463;27,0;39,0;40,0;41,0;1,5365853658536586;1,0
False;False;False;False;True;False;True;True;True;False;False;41,0;91,0;41,0;79,47154471544715;0,774390243902439;30,0;38,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;False;True;False;True;True;False;True;False;41,0;91,0;41,0;80,46522131887986;0,7896341463414634;30,0;40,0;41,0;41,0;1,3658536585365855;1,0
False;False;False;False;True;False;True;True;False;False;True;41,0;91,0;41,0;78,59078590785907;0,7621951219512195;30,0;38,0;41,0;41,0;1,4390243902439024;1,0
False;False;False;False;True;False;True;False;True;True;False;41,0;91,0;41,0;78,74887082204157;0,7672764227642276;30,0;39,0;40,0;41,0;1,4634146341463414;1,0
False;False;False;False;True;False;True;False;True;False;True;41,0;91,0;41,0;75,2710027100271;0,7632113821138212;28,0;38,0;40,0;41,0;1,5365853658536586;1,0
False;False;False;False;True;False;True;False;False;True;True;41,0;91,0;41,0;81,61698283649505;0,8119918699186991;31,0;40,0;40,0;41,0;1,3902439024390243;1,0
False;False;False;False;True;False;False;True;True;True;False;41,0;91,0;41,0;82,22673893405602;0,79369918699187;30,0;40,0;41,0;41,0;1,3170731707317074;1,0
False;False;False;False;True;False;False;True;True;False;True;41,0;91,0;41,0;75,22583559168925;0,7591463414634146;28,0;39,0;41,0;41,0;1,4878048780487805;1,0
False;False;False;False;True;False;False;True;False;True;True;41,0;91,0;41,0;83,33333333333333;0,8180894308943091;31,0;41,0;41,0;41,0;1,2926829268292683;1,0
False;False;False;False;True;False;False;False;True;True;True;41,0;91,0;41,0;72,38030713640468;0,733739837398374;26,0;38,0;41,0;41,0;1,5609756097560976;1,0
False;False;False;False;False;True;True;True;True;False;False;41,0;91,0;41,0;78,59078590785907;0,7703252032520326;30,0;38,0;41,0;41,0;1,4390243902439024;1,0
False;False;False;False;False;True;True;True;False;True;False;41,0;91,0;41,0;78,47786811201446;0,7611788617886179;29,0;39,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;False;False;True;True;True;False;False;True;41,0;91,0;41,0;77,710027100271;0,7886178861788619;30,0;38,0;41,0;41,0;1,4634146341463414;1,0
False;False;False;False;False;True;True;False;True;True;False;41,0;91,0;41,0;70,7542908762421;0,6626016260162602;25,0;38,0;40,0;41,0;1,6341463414634145;1,0
False;False;False;False;False;True;True;False;True;False;True;41,0;91,0;41,0;72,5609756097561;0,7063008130081302;27,0;38,0;40,0;41,0;1,6585365853658536;1,0
False;False;False;False;False;True;True;False;False;True;True;41,0;91,0;41,0;75,33875338753387;0,7317073170731707;29,0;37,0;40,0;41,0;1,5853658536585367;1,0
False;False;False;False;False;True;False;True;True;True;False;41,0;91,0;41,0;79,74254742547426;0,7693089430894309;28,0;41,0;41,0;41,0;1,3414634146341464;1,0
False;False;False;False;False;True;False;True;True;False;True;41,0;91,0;41,0;73,73532068654019;0,7510162601626016;27,0;39,0;41,0;41,0;1,5121951219512195;1,0
False;False;False;False;False;True;False;True;False;True;True;41,0;91,0;41,0;77,75519421860886;0,7489837398373984;27,0;40,0;41,0;41,0;1,3902439024390243;1,0
False;False;False;False;False;True;False;False;True;True;True;41,0;91,0;41,0;68,38301716350497;0,6504065040650406;24,0;38,0;40,0;41,0;1,6829268292682926;1,0
False;False;False;False;False;False;True;True;True;True;False;41,0;91,0;41,0;77,48419150858176;0,7408536585365855;28,0;40,0;41,0;41,0;1,4146341463414633;1,0
False;False;False;False;False;False;True;True;True;False;True;41,0;91,0;41,0;77,710027100271;0,7794715447154472;30,0;38,0;41,0;41,0;1,4634146341463414;1,0
False;False;False;False;False;False;True;True;False;True;True;41,0;91,0;41,0;78,97470641373081;0,7693089430894309;29,0;40,0;41,0;41,0;1,3902439024390243;1,0
False;False;False;False;False;False;True;False;True;True;True;41,0;91,0;41,0;74,23215898825656;0,7439024390243903;28,0;38,0;41,0;41,0;1,5609756097560976;1,0
False;False;False;False;False;False;False;True;True;True;True;41,0;91,0;41,0;83,33333333333333;0,8180894308943091;31,0;41,0;41,0;41,0;1,2926829268292683;1,0
True;True;True;True;True;False;False;False;False;False;False;38,0;78,0;38,0;73,92344497607655;0,792763157894737;27,0;35,0;38,0;38,0;1,5263157894736843;1,0
True;True;True;True;False;True;False;False;False;False;False;38,0;78,0;38,0;71,94976076555025;0,7631578947368421;26,0;35,0;38,0;38,0;1,5789473684210527;1,0
True;True;True;True;False;False;True;False;False;False;False;38,0;78,0;38,0;73,92344497607655;0,7664473684210527;27,0;35,0;38,0;38,0;1,5263157894736843;1,0
True;True;True;True;False;False;False;True;False;False;False;38,0;78,0;38,0;78,88755980861244;0,7982456140350878;28,0;37,0;38,0;38,0;1,368421052631579;1,0
True;True;True;True;False;False;False;False;True;False;False;38,0;78,0;38,0;72,93660287081339;0,7708333333333334;27,0;35,0;38,0;38,0;1,5526315789473684;1,0
True;True;True;True;False;False;False;False;False;True;False;38,0;78,0;38,0;69,91626794258373;0,7192982456140351;25,0;36,0;38,0;38,0;1,5789473684210527;1,0
True;True;True;True;False;False;False;False;False;False;True;38,0;78,0;38,0;74,70095693779905;0,7763157894736843;27,0;35,0;38,0;38,0;1,5263157894736843;1,0
True;True;True;False;True;True;False;False;False;False;False;38,0;78,0;38,0;77,811004784689;0,8201754385964912;29,0;36,0;37,0;38,0;1,5;1,0
True;True;True;False;True;False;True;False;False;False;False;38,0;78,0;38,0;72,66746411483254;0,7653508771929826;26,0;36,0;38,0;38,0;1,5263157894736843;1,0
True;True;True;False;True;False;False;True;False;False;False;38,0;78,0;38,0;81,63875598086123;0,8344298245614036;29,0;37,0;38,0;38,0;1,3157894736842106;1,0
True;True;True;False;True;False;False;False;True;False;False;38,0;78,0;38,0;70,36483253588516;0,7291666666666667;26,0;34,0;37,0;38,0;1,6578947368421053;1,0
True;True;True;False;True;False;False;False;False;True;False;38,0;78,0;38,0;77,60167464114832;0,7905701754385965;28,0;37,0;37,0;38,0;1,4473684210526316;1,0
True;True;True;False;True;False;False;False;False;False;True;38,0;78,0;38,0;69,58732057416267;0,7160087719298246;25,0;34,0;37,0;38,0;1,6578947368421053;1,0
True;True;True;False;False;True;True;False;False;False;False;38,0;78,0;38,0;75,32894736842105;0,7839912280701755;27,0;36,0;37,0;38,0;1,5;1,0
True;True;True;False;False;True;False;True;False;False;False;38,0;78,0;38,0;86,66267942583733;0,868421052631579;31,0;38,0;38,0;38,0;1,2105263157894737;1,0
True;True;True;False;False;True;False;False;True;False;False;38,0;78,0;38,0;75,32894736842104;0,7828947368421053;28,0;35,0;37,0;38,0;1,5789473684210527;1,0
True;True;True;False;False;True;False;False;False;True;False;38,0;78,0;38,0;77,69138755980862;0,7894736842105263;28,0;37,0;38,0;38,0;1,4210526315789473;1,0
True;True;True;False;False;True;False;False;False;False;True;38,0;78,0;38,0;74,13277511961724;0,768640350877193;27,0;36,0;37,0;38,0;1,5526315789473684;1,0
True;True;True;False;False;False;True;True;False;False;False;38,0;78,0;38,0;81,63875598086123;0,8212719298245614;29,0;37,0;38,0;38,0;1,3157894736842106;1,0
True;True;True;False;False;False;True;False;True;False;False;38,0;78,0;38,0;73,44497607655502;0,7664473684210527;27,0;36,0;38,0;38,0;1,5263157894736843;1,0
True;True;True;False;False;False;True;False;False;True;False;38,0;78,0;38,0;78,67822966507177;0,7894736842105263;28,0;37,0;38,0;38,0;1,394736842105263;1,0
True;True;True;False;False;False;True;False;False;False;True;38,0;78,0;38,0;75,20933014354067;0,7796052631578947;28,0;36,0;38,0;38,0;1,5;1,0
True;True;True;False;False;False;False;True;True;False;False;38,0;78,0;38,0;73,38516746411483;0,7642543859649124;26,0;37,0;38,0;38,0;1,4736842105263157;1,0
True;True;True;False;False;False;False;True;False;True;False;38,0;78,0;38,0;80,38277511961722;0,8168859649122807;28,0;38,0;38,0;38,0;1,3157894736842106;1,0
True;True;True;False;False;False;False;True;False;False;True;38,0;78,0;38,0;75,35885167464114;0,7861842105263159;26,0;37,0;38,0;38,0;1,4210526315789473;1,0
True;True;True;False;False;False;False;False;True;True;False;38,0;78,0;38,0;71,59090909090908;0,7510964912280702;26,0;36,0;37,0;38,0;1,5789473684210527;1,0
True;True;True;False;False;False;False;False;True;False;True;38,0;78,0;38,0;69,58732057416267;0,7160087719298246;25,0;34,0;37,0;38,0;1,6578947368421053;1,0
True;True;True;False;False;False;False;False;False;True;True;38,0;78,0;38,0;74,01315789473684;0,7785087719298245;26,0;37,0;37,0;38,0;1,5263157894736843;1,0
True;True;False;True;True;True;False;False;False;False;False;41,0;91,0;41,0;70,8446251129178;0,7276422764227642;27,0;39,0;41,0;41,0;1,6097560975609757;1,0
True;True;False;True;True;False;True;False;False;False;False;41,0;91,0;41,0;68,99277326106595;0,7073170731707317;26,0;37,0;41,0;41,0;1,6829268292682926;1,0
True;True;False;True;True;False;False;True;False;False;False;41,0;91,0;41,0;72,85456187895211;0,7256097560975608;27,0;39,0;41,0;41,0;1,5365853658536586;1,0
True;True;False;True;True;False;False;False;True;False;False;41,0;91,0;41,0;69,85094850948511;0,7266260162601625;27,0;37,0;41,0;41,0;1,6585365853658536;1,0
True;True;False;True;True;False;False;False;False;True;False;41,0;91,0;41,0;72,4706413730804;0,7469512195121951;27,0;40,0;41,0;41,0;1,5365853658536586;1,0
True;True;False;True;True;False;False;False;False;False;True;41,0;91,0;41,0;70,1219512195122;0,7245934959349594;26,0;37,0;41,0;41,0;1,6341463414634145;1,0
True;True;False;True;False;True;True;False;False;False;False;41,0;91,0;41,0;70,88979223125565;0,7245934959349594;27,0;38,0;40,0;41,0;1,6585365853658536;1,0
True;True;False;True;False;True;False;True;False;False;False;41,0;91,0;41,0;75,22583559168925;0,7672764227642276;28,0;39,0;41,0;41,0;1,4878048780487805;1,0
True;True;False;True;False;True;False;False;True;False;False;41,0;91,0;41,0;73,1029810298103;0,7398373983739838;28,0;37,0;41,0;41,0;1,5853658536585367;1,0
True;True;False;True;False;True;False;False;False;True;False;41,0;91,0;41,0;72,35772357723576;0,7276422764227642;27,0;39,0;41,0;41,0;1,5853658536585367;1,0
True;True;False;True;False;True;False;False;False;False;True;41,0;91,0;41,0;71,22854561878952;0,7235772357723578;27,0;38,0;41,0;41,0;1,6097560975609757;1,0
True;True;False;True;False;False;True;True;False;False;False;41,0;91,0;41,0;74,23215898825654;0,7489837398373983;27,0;40,0;41,0;41,0;1,4878048780487805;1,0
True;True;False;True;False;False;True;False;True;False;False;41,0;91,0;41,0;70,98012646793134;0,7317073170731706;27,0;38,0;41,0;41,0;1,6341463414634145;1,0
True;True;False;True;False;False;True;False;False;True;False;41,0;91,0;41,0;71,72538392050586;0,7134146341463414;27,0;39,0;41,0;41,0;1,5853658536585367;1,0
True;True;False;True;False;False;True;False;False;False;True;41,0;91,0;41,0;70,09936766034328;0,7073170731707317;27,0;38,0;41,0;41,0;1,6585365853658536;1,0
True;True;False;True;False;False;False;True;True;False;False;41,0;91,0;41,0;76,7163504968383;0,7804878048780488;29,0;39,0;41,0;41,0;1,4634146341463414;1,0
True;True;False;True;False;False;False;True;False;True;False;41,0;91,0;41,0;77,10027100271003;0,7601626016260163;28,0;41,0;41,0;41,0;1,4146341463414633;1,0
True;True;False;True;False;False;False;True;False;False;True;41,0;91,0;41,0;77,21318879855465;0,7886178861788619;29,0;40,0;41,0;41,0;1,4390243902439024;1,0
True;True;False;True;False;False;False;False;True;True;False;41,0;91,0;41,0;69,4896115627823;0,7042682926829268;26,0;37,0;41,0;41,0;1,6341463414634145;1,0
True;True;False;True;False;False;False;False;True;False;True;41,0;91,0;41,0;71,00271002710026;0,7123983739837398;26,0;37,0;41,0;41,0;1,6097560975609757;1,0
True;True;False;True;False;False;False;False;False;True;True;41,0;91,0;41,0;69,4896115627823;0,7144308943089431;25,0;40,0;41,0;41,0;1,5853658536585367;1,0
True;True;False;False;True;True;True;False;False;False;False;41,0;91,0;41,0;75,49683830171637;0,7957317073170732;29,0;39,0;40,0;41,0;1,5365853658536586;1,0
True;True;False;False;True;True;False;True;False;False;False;41,0;91,0;41,0;78,09394760614272;0,801829268292683;29,0;40,0;41,0;41,0;1,4146341463414633;1,0
True;True;False;False;True;True;False;False;True;False;False;41,0;91,0;41,0;75,7226738934056;0,7804878048780488;29,0;38,0;41,0;41,0;1,5365853658536586;1,0
True;True;False;False;True;True;False;False;False;True;False;41,0;91,0;41,0;77,0776874435411;0,7906504065040649;30,0;39,0;41,0;41,0;1,4878048780487805;1,0
True;True;False;False;True;True;False;False;False;False;True;41,0;91,0;41,0;75,74525745257452;0,7713414634146342;30,0;37,0;40,0;41,0;1,5853658536585367;1,0
True;True;False;False;True;False;True;True;False;False;False;41,0;91,0;41,0;80,46522131887986;0,8180894308943091;30,0;40,0;41,0;41,0;1,3658536585365855;1,0
True;True;False;False;True;False;True;False;True;False;False;41,0;91,0;41,0;69,4896115627823;0,7073170731707317;26,0;38,0;41,0;41,0;1,6585365853658536;1,0
True;True;False;False;True;False;True;False;False;True;False;41,0;91,0;41,0;75,97109304426377;0,75;29,0;38,0;41,0;41,0;1,5121951219512195;1,0
True;True;False;False;True;False;True;False;False;False;True;41,0;91,0;41,0;71,58988256549233;0,7479674796747968;28,0;38,0;41,0;41,0;1,6341463414634145;1,0
